,Distance,Iteration
0,106.26170534546398,0
1,100.66060327813221,1
2,105.85098496806303,2
3,102.36974682367281,3
4,105.69590573846166,4
5,101.59558959596849,5
6,102.57219415023064,6
7,104.33315105807687,7
8,101.47309279580242,8
9,100.29959609209983,9
10,101.78361375315644,10
11,99.49580499021785,11
12,106.00021889524436,12
13,96.88553027192052,13
14,102.26994307748741,14
15,104.03941890158696,15
16,99.73996957180893,16
17,89.96471380746134,17
18,90.68570960068848,18
19,86.28661452901838,19
20,100.39379219717856,20
21,94.45269177744792,21
22,97.22226781877231,22
23,96.42922582148645,23
24,93.71511952080355,24
25,91.50344521907115,25
26,93.43140520789092,26
27,93.92652734417268,27
28,89.94220335533878,28
29,91.67853071037962,29
30,90.86671290819721,30
31,90.58609075797268,31
32,88.38762238542068,32
33,90.34215192899762,33
34,95.24291280562085,34
35,85.79066936054609,35
36,87.04484112103792,36
37,88.34280019483772,37
38,92.44718436440036,38
39,88.35167128441425,39
40,83.24226243683731,40
41,85.35859501113046,41
42,81.48702115990379,42
43,81.38932558603352,43
44,84.95170378776753,44
45,80.5360578163721,45
46,84.82450600920535,46
47,84.91293816305745,47
48,79.7239787880316,48
49,79.53300049790025,49
50,82.08882098464942,50
51,80.74571945241851,51
52,78.38004054067565,52
53,75.54285182106962,53
54,83.32124734113289,54
55,77.67899139283875,55
56,75.45826640194477,56
57,77.9978166955513,57
58,75.22409183476123,58
59,77.31817269616369,59
60,77.69397355074366,60
61,76.13966267287643,61
62,75.0751566367618,62
63,72.12641493012723,63
64,75.24628045726153,64
65,75.6891970911847,65
66,67.9072625405122,66
67,70.64020760261495,67
68,69.40868344894825,68
69,71.04734837054814,69
70,66.16576077891659,70
71,70.53606320730239,71
72,68.59649730707672,72
73,68.4606451473005,73
74,68.42799677271937,74
75,68.21920485759033,75
76,67.02405882613692,76
77,65.76804351067366,77
78,67.76851452698048,78
79,67.72328577549645,79
80,65.51437449557416,80
81,65.78250424886267,81
82,66.24510493937133,82
83,64.44022184700243,83
84,65.53011173932703,84
85,65.81446514798974,85
86,65.68345808489794,86
87,65.36529322375613,87
88,66.66067979291311,88
89,65.51863956932704,89
90,65.51863956932704,90
91,65.36529322375613,91
92,65.36529322375613,92
93,65.36529322375613,93
94,64.44022184700243,94
95,64.44022184700243,95
96,65.34955598000325,96
97,65.36529322375613,97
98,64.44022184700243,98
99,65.36529322375613,99
100,64.44022184700243,100
101,64.42448460324957,101
102,65.36529322375613,102
103,64.44022184700243,103
104,64.42448460324957,104
105,64.44022184700243,105
106,64.44022184700243,106
107,64.44022184700243,107
108,64.44022184700243,108
109,64.42448460324957,109
110,64.44022184700243,110
111,64.42448460324957,111
112,64.44022184700243,112
113,64.42448460324957,113
114,64.44022184700243,114
115,64.42448460324957,115
116,64.42448460324957,116
117,64.42448460324957,117
118,64.42448460324957,118
119,64.42448460324957,119
120,64.42448460324957,120
121,64.42448460324957,121
122,64.42448460324957,122
123,64.42448460324957,123
124,64.42448460324957,124
125,64.42448460324957,125
126,64.42448460324957,126
127,64.41267582453571,127
128,64.42448460324957,128
129,64.41267582453571,129
130,64.41267582453571,130
131,64.41267582453571,131
132,64.41267582453571,132
133,64.41267582453571,133
134,64.41267582453571,134
135,64.41267582453571,135
136,64.41267582453571,136
137,64.41267582453571,137
138,64.41267582453571,138
139,64.41267582453571,139
140,64.41267582453571,140
141,64.41267582453571,141
142,64.41267582453571,142
143,64.41267582453571,143
144,64.41267582453571,144
145,64.41267582453571,145
146,64.41267582453571,146
147,64.41267582453571,147
148,64.41267582453571,148
149,64.41267582453571,149
150,64.41267582453571,150
151,64.41267582453571,151
152,63.55281055240265,152
153,64.41267582453571,153
154,63.556739017441664,154
155,63.54100177368879,155
156,63.54100177368879,156
157,63.54100177368879,157
158,63.54100177368879,158
159,63.54100177368879,159
160,63.54100177368879,160
161,63.54100177368879,161
162,63.54100177368879,162
163,63.54100177368879,163
164,63.54100177368879,164
165,63.54100177368879,165
166,63.54100177368879,166
167,63.54100177368879,167
168,63.54100177368879,168
169,63.54100177368879,169
170,63.54100177368879,170
171,63.54100177368879,171
172,63.54100177368879,172
173,63.54100177368879,173
174,63.54100177368879,174
175,63.54100177368879,175
176,63.54100177368879,176
177,63.54100177368879,177
178,63.54100177368879,178
179,63.54100177368879,179
180,63.54100177368879,180
181,63.54100177368879,181
182,63.54100177368879,182
183,63.54100177368879,183
184,63.54100177368879,184
185,63.54100177368879,185
186,63.54100177368879,186
187,63.54100177368879,187
188,63.54100177368879,188
189,63.54100177368879,189
190,63.54100177368879,190
191,63.54100177368879,191
192,63.54100177368879,192
193,63.54100177368879,193
194,63.54100177368879,194
195,63.54100177368879,195
196,63.54100177368879,196
197,63.54100177368879,197
198,63.54100177368879,198
199,63.54100177368879,199
200,63.54100177368879,200
201,63.54100177368879,201
202,63.54100177368879,202
203,63.54100177368879,203
204,63.54100177368879,204
205,63.54100177368879,205
206,63.54100177368879,206
207,63.54100177368879,207
208,63.54100177368879,208
209,63.54100177368879,209
210,63.54100177368879,210
211,63.54100177368879,211
212,63.54100177368879,212
213,63.54100177368879,213
214,63.54100177368879,214
215,63.54100177368879,215
216,63.54100177368879,216
217,63.54100177368879,217
218,63.54100177368879,218
219,63.54100177368879,219
220,63.54100177368879,220
221,63.54100177368879,221
222,63.54100177368879,222
223,63.54100177368879,223
224,63.54100177368879,224
225,63.54100177368879,225
226,63.54100177368879,226
227,63.54100177368879,227
228,63.54100177368879,228
229,63.54100177368879,229
230,63.54100177368879,230
231,63.54100177368879,231
