,Coverage,Iteration
0,0.017777777777777778,0
1,0.017777777777777778,1
2,0.04888888888888889,2
3,0.04888888888888889,3
4,0.08,4
5,0.08,5
6,0.08,6
7,0.08,7
8,0.08,8
9,0.08,9
10,0.08,10
11,0.08,11
12,0.08,12
13,0.08,13
14,0.08,14
15,0.08,15
16,0.08,16
17,0.08,17
18,0.08,18
19,0.08,19
20,0.08,20
21,0.08,21
22,0.08,22
23,0.08,23
24,0.13444444444444445,24
25,0.13444444444444445,25
26,0.13444444444444445,26
27,0.13444444444444445,27
28,0.13444444444444445,28
29,0.13444444444444445,29
30,0.13444444444444445,30
31,0.13444444444444445,31
32,0.13444444444444445,32
33,0.13444444444444445,33
34,0.13444444444444445,34
35,0.13444444444444445,35
36,0.13444444444444445,36
37,0.13444444444444445,37
38,0.13444444444444445,38
39,0.16555555555555557,39
40,0.16555555555555557,40
41,0.16555555555555557,41
42,0.16555555555555557,42
43,0.16555555555555557,43
44,0.16555555555555557,44
45,0.16555555555555557,45
46,0.16555555555555557,46
47,0.16555555555555557,47
48,0.16555555555555557,48
49,0.16555555555555557,49
50,0.16555555555555557,50
51,0.16555555555555557,51
52,0.16555555555555557,52
53,0.16555555555555557,53
54,0.16555555555555557,54
55,0.16555555555555557,55
56,0.16555555555555557,56
57,0.19666666666666666,57
58,0.19666666666666666,58
59,0.19666666666666666,59
60,0.19666666666666666,60
61,0.19666666666666666,61
62,0.19666666666666666,62
63,0.19666666666666666,63
64,0.19666666666666666,64
65,0.19666666666666666,65
66,0.19666666666666666,66
67,0.19666666666666666,67
68,0.19666666666666666,68
69,0.19666666666666666,69
70,0.19666666666666666,70
71,0.19666666666666666,71
72,0.19666666666666666,72
73,0.19666666666666666,73
74,0.19666666666666666,74
75,0.19666666666666666,75
76,0.19666666666666666,76
77,0.19666666666666666,77
78,0.19666666666666666,78
79,0.19666666666666666,79
80,0.19666666666666666,80
81,0.19666666666666666,81
82,0.19666666666666666,82
83,0.19666666666666666,83
84,0.19666666666666666,84
85,0.19666666666666666,85
86,0.19666666666666666,86
87,0.19666666666666666,87
88,0.19666666666666666,88
89,0.19666666666666666,89
90,0.19666666666666666,90
91,0.19666666666666666,91
92,0.19666666666666666,92
93,0.19666666666666666,93
94,0.19666666666666666,94
95,0.19666666666666666,95
96,0.19666666666666666,96
97,0.19666666666666666,97
98,0.21888888888888888,98
99,0.21888888888888888,99
100,0.21888888888888888,100
101,0.21888888888888888,101
102,0.21888888888888888,102
103,0.21888888888888888,103
104,0.21888888888888888,104
105,0.21888888888888888,105
106,0.21888888888888888,106
107,0.21888888888888888,107
108,0.21888888888888888,108
109,0.21888888888888888,109
110,0.21888888888888888,110
111,0.21888888888888888,111
112,0.21888888888888888,112
113,0.21888888888888888,113
114,0.21888888888888888,114
115,0.21888888888888888,115
116,0.21888888888888888,116
117,0.21888888888888888,117
118,0.21888888888888888,118
119,0.21888888888888888,119
120,0.21888888888888888,120
121,0.21888888888888888,121
122,0.21888888888888888,122
123,0.21888888888888888,123
124,0.21888888888888888,124
125,0.21888888888888888,125
126,0.21888888888888888,126
127,0.21888888888888888,127
128,0.21888888888888888,128
129,0.21888888888888888,129
130,0.21888888888888888,130
131,0.21888888888888888,131
132,0.21888888888888888,132
133,0.21888888888888888,133
134,0.21888888888888888,134
135,0.21888888888888888,135
136,0.21888888888888888,136
137,0.21888888888888888,137
138,0.21888888888888888,138
139,0.21888888888888888,139
140,0.21888888888888888,140
141,0.21888888888888888,141
142,0.21888888888888888,142
143,0.21888888888888888,143
144,0.21888888888888888,144
145,0.21888888888888888,145
146,0.21888888888888888,146
147,0.21888888888888888,147
148,0.3055555555555556,148
149,0.3055555555555556,149
150,0.3055555555555556,150
151,0.3055555555555556,151
152,0.3055555555555556,152
153,0.3055555555555556,153
154,0.3055555555555556,154
155,0.3055555555555556,155
156,0.3055555555555556,156
157,0.3055555555555556,157
158,0.3055555555555556,158
159,0.3055555555555556,159
160,0.3055555555555556,160
161,0.3055555555555556,161
162,0.3055555555555556,162
163,0.3055555555555556,163
164,0.3055555555555556,164
165,0.3055555555555556,165
166,0.3055555555555556,166
167,0.3055555555555556,167
168,0.3055555555555556,168
169,0.3055555555555556,169
170,0.3055555555555556,170
171,0.3055555555555556,171
172,0.3055555555555556,172
173,0.3055555555555556,173
174,0.3055555555555556,174
175,0.3055555555555556,175
176,0.3055555555555556,176
177,0.3055555555555556,177
178,0.3055555555555556,178
179,0.3055555555555556,179
180,0.3055555555555556,180
181,0.3055555555555556,181
182,0.3055555555555556,182
183,0.3055555555555556,183
184,0.3055555555555556,184
185,0.3055555555555556,185
186,0.3055555555555556,186
187,0.3055555555555556,187
188,0.3055555555555556,188
189,0.3055555555555556,189
190,0.3055555555555556,190
191,0.3055555555555556,191
192,0.3055555555555556,192
193,0.3055555555555556,193
194,0.3055555555555556,194
195,0.3055555555555556,195
196,0.3055555555555556,196
197,0.3055555555555556,197
198,0.3055555555555556,198
199,0.3055555555555556,199
200,0.3055555555555556,200
201,0.3055555555555556,201
202,0.3055555555555556,202
203,0.3055555555555556,203
204,0.3055555555555556,204
205,0.3055555555555556,205
206,0.3055555555555556,206
207,0.3055555555555556,207
208,0.3055555555555556,208
209,0.3055555555555556,209
210,0.3055555555555556,210
211,0.3055555555555556,211
212,0.3055555555555556,212
213,0.3055555555555556,213
214,0.3055555555555556,214
215,0.3055555555555556,215
216,0.3055555555555556,216
217,0.3055555555555556,217
218,0.3055555555555556,218
219,0.3055555555555556,219
220,0.3055555555555556,220
221,0.3055555555555556,221
222,0.3055555555555556,222
223,0.3055555555555556,223
224,0.3055555555555556,224
225,0.3055555555555556,225
226,0.3055555555555556,226
227,0.3055555555555556,227
228,0.3055555555555556,228
229,0.3055555555555556,229
230,0.3055555555555556,230
231,0.3055555555555556,231
232,0.3055555555555556,232
233,0.3055555555555556,233
234,0.3055555555555556,234
235,0.3055555555555556,235
236,0.3055555555555556,236
237,0.3055555555555556,237
238,0.3055555555555556,238
239,0.3055555555555556,239
240,0.3055555555555556,240
241,0.3055555555555556,241
242,0.3055555555555556,242
243,0.3055555555555556,243
244,0.3055555555555556,244
