,Coverage,Iteration
0,0.011350293542074364,0
1,0.011350293542074364,1
2,0.0187866927592955,2
3,0.0187866927592955,3
4,0.0187866927592955,4
5,0.0187866927592955,5
6,0.0187866927592955,6
7,0.0187866927592955,7
8,0.0187866927592955,8
9,0.0187866927592955,9
10,0.0187866927592955,10
11,0.0187866927592955,11
12,0.0187866927592955,12
13,0.0187866927592955,13
14,0.0187866927592955,14
15,0.0187866927592955,15
16,0.0187866927592955,16
17,0.0187866927592955,17
18,0.020743639921722113,18
19,0.020743639921722113,19
20,0.023483365949119372,20
21,0.023483365949119372,21
22,0.023483365949119372,22
23,0.02426614481409002,23
24,0.02426614481409002,24
25,0.02426614481409002,25
26,0.02426614481409002,26
27,0.02426614481409002,27
28,0.02426614481409002,28
29,0.02426614481409002,29
30,0.02426614481409002,30
31,0.02426614481409002,31
32,0.02426614481409002,32
33,0.021135029354207437,33
34,0.021135029354207437,34
35,0.021135029354207437,35
36,0.021135029354207437,36
37,0.021135029354207437,37
38,0.021135029354207437,38
39,0.021135029354207437,39
40,0.021135029354207437,40
41,0.021135029354207437,41
42,0.021135029354207437,42
43,0.021135029354207437,43
44,0.021135029354207437,44
45,0.021135029354207437,45
46,0.021135029354207437,46
47,0.021135029354207437,47
48,0.021135029354207437,48
49,0.021135029354207437,49
50,0.021135029354207437,50
51,0.021135029354207437,51
52,0.021135029354207437,52
53,0.021135029354207437,53
54,0.021135029354207437,54
55,0.021135029354207437,55
56,0.021135029354207437,56
57,0.021135029354207437,57
58,0.021135029354207437,58
59,0.021135029354207437,59
60,0.021135029354207437,60
61,0.021135029354207437,61
62,0.021135029354207437,62
63,0.021135029354207437,63
64,0.021135029354207437,64
65,0.021135029354207437,65
66,0.021135029354207437,66
67,0.021135029354207437,67
68,0.021135029354207437,68
69,0.021135029354207437,69
70,0.021135029354207437,70
71,0.021135029354207437,71
72,0.021135029354207437,72
73,0.021135029354207437,73
74,0.021135029354207437,74
75,0.021135029354207437,75
76,0.021135029354207437,76
77,0.021135029354207437,77
78,0.021135029354207437,78
79,0.021135029354207437,79
80,0.021135029354207437,80
81,0.021135029354207437,81
82,0.021135029354207437,82
83,0.021135029354207437,83
84,0.021135029354207437,84
85,0.021135029354207437,85
86,0.021135029354207437,86
87,0.021135029354207437,87
88,0.021135029354207437,88
89,0.021135029354207437,89
90,0.021135029354207437,90
91,0.021135029354207437,91
92,0.02583170254403131,92
93,0.02583170254403131,93
94,0.02583170254403131,94
95,0.02583170254403131,95
96,0.02583170254403131,96
97,0.02583170254403131,97
98,0.02583170254403131,98
99,0.02583170254403131,99
100,0.02583170254403131,100
101,0.02583170254403131,101
102,0.02583170254403131,102
103,0.02583170254403131,103
104,0.02583170254403131,104
105,0.02583170254403131,105
106,0.02583170254403131,106
107,0.02583170254403131,107
108,0.02583170254403131,108
109,0.02583170254403131,109
110,0.02583170254403131,110
111,0.02583170254403131,111
112,0.02583170254403131,112
113,0.02583170254403131,113
114,0.02583170254403131,114
115,0.02583170254403131,115
116,0.02583170254403131,116
117,0.02583170254403131,117
118,0.02583170254403131,118
119,0.02583170254403131,119
120,0.02583170254403131,120
121,0.02583170254403131,121
122,0.02583170254403131,122
123,0.02583170254403131,123
124,0.02583170254403131,124
125,0.02583170254403131,125
126,0.02583170254403131,126
127,0.02583170254403131,127
128,0.02583170254403131,128
129,0.02583170254403131,129
130,0.02583170254403131,130
131,0.02583170254403131,131
132,0.02583170254403131,132
133,0.02583170254403131,133
134,0.02583170254403131,134
135,0.02583170254403131,135
136,0.02583170254403131,136
137,0.02583170254403131,137
138,0.02583170254403131,138
139,0.02583170254403131,139
140,0.02583170254403131,140
141,0.02583170254403131,141
142,0.043835616438356165,142
143,0.043835616438356165,143
144,0.043835616438356165,144
145,0.043835616438356165,145
146,0.043835616438356165,146
147,0.043835616438356165,147
148,0.043835616438356165,148
149,0.043835616438356165,149
150,0.043835616438356165,150
151,0.043835616438356165,151
152,0.04892367906066536,152
153,0.04892367906066536,153
154,0.04892367906066536,154
155,0.04892367906066536,155
156,0.04892367906066536,156
157,0.04892367906066536,157
158,0.04892367906066536,158
159,0.04892367906066536,159
160,0.04892367906066536,160
161,0.04892367906066536,161
162,0.04892367906066536,162
163,0.04892367906066536,163
164,0.04892367906066536,164
165,0.04892367906066536,165
166,0.04892367906066536,166
167,0.04892367906066536,167
168,0.04892367906066536,168
169,0.04892367906066536,169
170,0.04892367906066536,170
171,0.04892367906066536,171
172,0.04892367906066536,172
173,0.04892367906066536,173
174,0.04892367906066536,174
175,0.04892367906066536,175
176,0.04892367906066536,176
177,0.04892367906066536,177
178,0.04892367906066536,178
179,0.04892367906066536,179
180,0.04892367906066536,180
181,0.04892367906066536,181
182,0.04892367906066536,182
183,0.04892367906066536,183
184,0.04892367906066536,184
185,0.04892367906066536,185
186,0.04892367906066536,186
187,0.04892367906066536,187
188,0.04892367906066536,188
189,0.04892367906066536,189
190,0.04892367906066536,190
191,0.04892367906066536,191
192,0.04892367906066536,192
193,0.04892367906066536,193
194,0.04892367906066536,194
195,0.04892367906066536,195
196,0.04892367906066536,196
197,0.04892367906066536,197
198,0.07201565557729941,198
199,0.07201565557729941,199
200,0.07201565557729941,200
201,0.07201565557729941,201
202,0.07201565557729941,202
203,0.07201565557729941,203
204,0.07201565557729941,204
205,0.07201565557729941,205
206,0.07201565557729941,206
207,0.07201565557729941,207
208,0.07201565557729941,208
209,0.07201565557729941,209
210,0.07201565557729941,210
211,0.07201565557729941,211
212,0.07201565557729941,212
213,0.07201565557729941,213
214,0.07201565557729941,214
215,0.07201565557729941,215
216,0.07201565557729941,216
217,0.07201565557729941,217
218,0.07201565557729941,218
219,0.07201565557729941,219
220,0.07201565557729941,220
221,0.07201565557729941,221
222,0.07201565557729941,222
223,0.07201565557729941,223
224,0.07201565557729941,224
225,0.07201565557729941,225
226,0.07201565557729941,226
227,0.07201565557729941,227
228,0.07201565557729941,228
229,0.07201565557729941,229
230,0.07201565557729941,230
231,0.07201565557729941,231
232,0.07201565557729941,232
233,0.07201565557729941,233
234,0.07201565557729941,234
235,0.07201565557729941,235
236,0.07201565557729941,236
237,0.07201565557729941,237
238,0.07201565557729941,238
239,0.07201565557729941,239
240,0.07201565557729941,240
241,0.07201565557729941,241
242,0.07201565557729941,242
243,0.07201565557729941,243
244,0.07201565557729941,244
245,0.07201565557729941,245
246,0.07201565557729941,246
247,0.07201565557729941,247
248,0.07201565557729941,248
249,0.07201565557729941,249
250,0.07201565557729941,250
251,0.07201565557729941,251
252,0.07201565557729941,252
253,0.07201565557729941,253
254,0.07201565557729941,254
255,0.07201565557729941,255
256,0.07201565557729941,256
257,0.07201565557729941,257
258,0.07201565557729941,258
259,0.07201565557729941,259
260,0.07201565557729941,260
261,0.07201565557729941,261
262,0.07201565557729941,262
263,0.07201565557729941,263
264,0.07201565557729941,264
265,0.07201565557729941,265
266,0.07201565557729941,266
267,0.07201565557729941,267
268,0.07201565557729941,268
269,0.07201565557729941,269
270,0.07201565557729941,270
271,0.07201565557729941,271
272,0.07201565557729941,272
273,0.07201565557729941,273
274,0.07201565557729941,274
275,0.07201565557729941,275
276,0.07201565557729941,276
277,0.07201565557729941,277
278,0.07201565557729941,278
279,0.07201565557729941,279
280,0.07201565557729941,280
281,0.07201565557729941,281
282,0.07201565557729941,282
283,0.07201565557729941,283
284,0.07201565557729941,284
285,0.07201565557729941,285
286,0.07201565557729941,286
287,0.07201565557729941,287
288,0.07201565557729941,288
289,0.07201565557729941,289
290,0.07201565557729941,290
291,0.07201565557729941,291
292,0.07201565557729941,292
293,0.07201565557729941,293
294,0.07201565557729941,294
295,0.07201565557729941,295
296,0.07201565557729941,296
297,0.07201565557729941,297
298,0.07201565557729941,298
299,0.07201565557729941,299
300,0.07201565557729941,300
301,0.07201565557729941,301
302,0.07201565557729941,302
303,0.07201565557729941,303
304,0.07201565557729941,304
305,0.07201565557729941,305
306,0.07201565557729941,306
307,0.07201565557729941,307
308,0.07201565557729941,308
309,0.07201565557729941,309
310,0.07201565557729941,310
311,0.07201565557729941,311
312,0.07201565557729941,312
313,0.07201565557729941,313
314,0.07201565557729941,314
315,0.07201565557729941,315
316,0.07201565557729941,316
317,0.07201565557729941,317
318,0.07201565557729941,318
319,0.07201565557729941,319
320,0.07201565557729941,320
321,0.07201565557729941,321
322,0.07201565557729941,322
323,0.07201565557729941,323
324,0.07201565557729941,324
325,0.07201565557729941,325
326,0.07201565557729941,326
327,0.07201565557729941,327
328,0.07201565557729941,328
329,0.07201565557729941,329
330,0.07201565557729941,330
331,0.07201565557729941,331
332,0.07201565557729941,332
333,0.07201565557729941,333
334,0.07201565557729941,334
335,0.07201565557729941,335
336,0.07201565557729941,336
337,0.07201565557729941,337
338,0.07201565557729941,338
339,0.07201565557729941,339
340,0.07201565557729941,340
341,0.07201565557729941,341
342,0.07201565557729941,342
343,0.07201565557729941,343
344,0.07201565557729941,344
345,0.07201565557729941,345
346,0.07201565557729941,346
347,0.07201565557729941,347
348,0.07201565557729941,348
349,0.07201565557729941,349
350,0.07201565557729941,350
351,0.07201565557729941,351
352,0.07201565557729941,352
353,0.07201565557729941,353
354,0.07201565557729941,354
355,0.07201565557729941,355
356,0.07201565557729941,356
357,0.07201565557729941,357
358,0.07201565557729941,358
359,0.07201565557729941,359
360,0.07201565557729941,360
361,0.07201565557729941,361
362,0.07201565557729941,362
363,0.07201565557729941,363
364,0.07201565557729941,364
365,0.07201565557729941,365
366,0.07201565557729941,366
367,0.07201565557729941,367
368,0.07201565557729941,368
369,0.07201565557729941,369
370,0.07201565557729941,370
371,0.07201565557729941,371
372,0.07201565557729941,372
373,0.07201565557729941,373
374,0.07201565557729941,374
375,0.07201565557729941,375
376,0.07201565557729941,376
377,0.07201565557729941,377
378,0.07201565557729941,378
379,0.07201565557729941,379
380,0.07201565557729941,380
381,0.07201565557729941,381
382,0.07201565557729941,382
383,0.07201565557729941,383
384,0.07201565557729941,384
385,0.07201565557729941,385
386,0.07201565557729941,386
387,0.07201565557729941,387
388,0.07201565557729941,388
389,0.07201565557729941,389
390,0.07201565557729941,390
391,0.07201565557729941,391
392,0.07201565557729941,392
393,0.07201565557729941,393
394,0.07201565557729941,394
395,0.07201565557729941,395
396,0.07201565557729941,396
397,0.07201565557729941,397
398,0.07201565557729941,398
399,0.07201565557729941,399
400,0.07201565557729941,400
401,0.07201565557729941,401
402,0.07201565557729941,402
403,0.07201565557729941,403
404,0.07201565557729941,404
405,0.07201565557729941,405
406,0.07201565557729941,406
407,0.07201565557729941,407
408,0.07201565557729941,408
409,0.07201565557729941,409
410,0.07201565557729941,410
411,0.07201565557729941,411
412,0.07201565557729941,412
413,0.07201565557729941,413
414,0.07201565557729941,414
415,0.07201565557729941,415
416,0.07201565557729941,416
417,0.07201565557729941,417
418,0.07201565557729941,418
419,0.07201565557729941,419
420,0.07201565557729941,420
421,0.07201565557729941,421
422,0.07201565557729941,422
423,0.07201565557729941,423
424,0.07201565557729941,424
425,0.07201565557729941,425
426,0.07201565557729941,426
427,0.07201565557729941,427
428,0.07201565557729941,428
