,Distance,Iteration
0,424.23063899483,0
1,392.442470850896,1
2,399.5304121038185,2
3,429.8338469112773,3
4,414.7307695115757,4
5,419.0294873195418,5
6,392.4726599520955,6
7,431.44446097841,7
8,400.05265498306943,8
9,397.6329467608752,9
10,408.0530788292805,10
11,425.63158170456273,11
12,408.4451704105187,12
13,381.6111241898111,13
14,390.21330053822476,14
15,389.8515883968647,15
16,411.0271986101926,16
17,409.5034526145156,17
18,372.2184016165414,18
19,379.59523739225983,19
20,353.71907820934854,20
21,386.8041412853203,21
22,384.3391886676668,22
23,353.5091701500547,23
24,379.76744601885224,24
25,365.835415720638,25
26,347.0505086447317,26
27,349.81947748988546,27
28,364.20845614547443,28
29,363.75686391600703,29
30,347.54342882337966,30
31,360.64106992303243,31
32,335.4334052986099,32
33,348.1391401573654,33
34,353.83775527270507,34
35,317.70615412790426,35
36,331.17961025066,36
37,322.90449799974044,37
38,328.5950440727725,38
39,307.9436706132871,39
40,329.4708636258751,40
41,336.6729023667532,41
42,318.5597287084228,42
43,303.2690951564088,43
44,313.7590093953512,44
45,299.95206309168464,45
46,295.3457107950627,46
47,293.80685840851555,47
48,286.3851216259606,48
49,316.5672136165656,49
50,296.6923846039518,50
51,275.6642679963373,51
52,281.1223341583997,52
53,293.86215707600047,53
54,280.3111991657982,54
55,240.82610559466193,55
56,287.5822149987839,56
57,283.8015634049064,57
58,267.12478303948154,58
59,270.7480711181264,59
60,269.1004905167041,60
61,265.58658928876383,61
62,261.5013521611712,62
63,243.55773149179547,63
64,257.91476575681867,64
65,241.15750474006705,65
66,245.1121633114476,66
67,261.4430211859974,67
68,243.77047065768727,68
69,254.96487654684287,69
70,246.0665488616385,70
71,255.33390216307146,71
72,241.16911298518315,72
73,250.03647634876893,73
74,250.2503739496279,74
75,232.4554090864283,75
76,241.91768269000715,76
77,235.44806005699505,77
78,231.3172723573618,78
79,235.62508880628573,79
80,237.89773423025295,80
81,244.50584234625748,81
82,232.05897083329148,82
83,227.4340654469959,83
84,218.3401061572267,84
85,224.9681699009259,85
86,234.19852510199948,86
87,227.99313457077773,87
88,234.57140754118183,88
89,217.95911170801534,89
90,229.60587910353277,90
91,222.5375129232237,91
92,227.78422600944484,92
93,218.26593464346715,93
94,221.4012487982681,94
95,221.9868135734575,95
96,222.92458379959658,96
97,219.75462083271373,97
98,211.83303992420122,98
99,220.9004383833281,99
100,210.88914228520846,100
101,223.86298836554082,101
102,218.5210154213943,102
103,217.43667913406247,103
104,219.83573163801495,104
105,218.99315800478973,105
106,205.80540952907984,106
107,211.2977384226503,107
108,210.6301739483873,108
109,211.1818799072555,109
110,212.30644621437554,110
111,205.2403199560381,111
112,217.7382048626228,112
113,209.97869028768915,113
114,205.2403199560381,114
115,209.08790739151277,115
116,208.49989630057559,116
117,205.7267228257737,117
118,208.728927315845,118
119,208.75120747744165,119
120,205.32142132836498,120
121,208.728927315845,121
122,205.2403199560381,122
123,205.2403199560381,123
124,205.2403199560381,124
125,205.2403199560381,125
126,205.2403199560381,126
127,205.2403199560381,127
128,205.2403199560381,128
129,205.2403199560381,129
130,205.2403199560381,130
131,205.5935730482566,131
132,205.2403199560381,132
133,205.2403199560381,133
134,205.2403199560381,134
135,205.2403199560381,135
136,205.2403199560381,136
137,205.2403199560381,137
